time,id,Speed,xDistance,yDistance,Vx平均值,Vy平均值,grid_position,TTC_matrix,IS_matrix,Total_Risk_matrix,state,时间ID
17:19:27,255.0132616556496,18.097340111874505,2.505140688730476,2.294141544910014,12.820549879939467,-0.008224581,5.979802503812096,0.661540630611842,0.46888404608741524,0.5477914137024668,High Risk,5
17:19:28,784.0071726679844,14.193036396405532,-0.004497208,2.403546529440208,12.785141164145184,-0.007267594,5.008028432158326,1.6940138082129255,0.32351960751241254,1.0260273569262703,High Risk,5
17:19:28,255.0069410652037,16.990807711122144,3.695619555566485,2.1902676990371144,12.774438384107441,-0.011588581,5.999146427117368,1.027101154745011,0.5953707927232285,0.8091896848640723,High Risk,5
17:19:28,510.9971288568696,13.495170763400077,1.1109061259200523,-2.81330049,12.76824276317811,0.014561652119819274,8.02195473652246,4.180806148134849,0.4292171914905564,2.2930904923532096,Medium Risk,5
17:19:28,13.01610163069708,14.010697873274935,0.8840809047374226,2.493568146871366,12.769898818119872,0.010467733065869794,5.001981071264925,2.1654099601262713,0.36160999609246974,1.2671399019407967,Medium Risk,5
17:19:29,254.98723651846265,15.598027828797386,3.104852268675644,2.008411152578801,12.82713747932886,-0.024488084,5.992195795899465,1.327193241081959,0.5030785391965915,0.9206463127255187,High Risk,5
17:19:29,12.99767269354046,14.288433240964544,1.6923875069382606,2.4946536181547905,12.817425030181552,-0.035978848,4.9871273103260805,2.0627712904786444,0.4188183460904259,1.2206063392436497,Medium Risk,5
17:19:29,510.97577617492306,13.697692386280696,1.8791402463786666,-2.199398693,12.80145801531905,-0.027108183,7.987367842460293,3.295278526030941,0.40861206187866583,1.8550853332060262,Medium Risk,5
17:19:30,255.01047024085378,14.713982616718292,4.3055971850015675,2.0979167026327175,12.90647896970088,-0.013381685,6.001624400299712,2.7132046799316307,0.6606991551537154,1.6758566447530965,Medium Risk,5
17:19:30,12.997831118335155,14.883395044685757,2.7963989303490453,2.101511523313114,12.938027992733018,-0.034589518,6.005244911947314,1.7737247035117256,0.4862925954432394,1.135046843102568,High Risk,5
17:19:30,511.01553301069487,13.892879351722385,2.794614283659889,-3.009121009,12.91790718425121,-0.017935138,8.98194280893034,4.23303674709533,0.5840290469479487,2.4099003200545153,Medium Risk,5
17:19:30,18.02732036839541,13.508007928509128,0.9196622170192262,-3.502488868,12.940051849686249,-0.009042999,8.007549581464843,6.324950358802656,0.5121594544282048,3.4230324243511663,Medium Risk,5
17:19:30,1.0033167537659948,13.681267335420074,3.18947170516109,-3.492992247,12.939627983558882,-0.034775723,8.999793485022835,6.18260924953301,0.636919750180711,3.412197969300685,Medium Risk,5
17:19:31,255.0040119710068,15.506579976780984,6.702122398167811,2.2956622234452078,12.925950976381175,0.004607988762236399,6.017060246423066,2.747969588212218,0.971842513188562,1.8670157128614153,Medium Risk,5
17:19:31,13.01978506761183,15.418659215294145,3.690905745477952,2.113041629294048,12.943427280420314,-0.006444274,6.003544882226551,1.7316001889006871,0.6054327793830198,1.1454575131930784,High Risk,5
17:19:31,511.00123489138514,13.591006726413157,3.0016319347768827,-3.597866577,12.931573979960053,-0.014636162,8.993845371648002,6.973061209798224,0.6515297617094752,3.8322401842692435,Medium Risk,5
17:19:31,1.0160253275197986,13.593564881369097,3.0050664596617263,-3.609939063,12.917906201753645,-0.027704295,8.99182497188292,6.987325999630113,0.6659779528724052,3.809156990624449,Medium Risk,5
17:19:31,48.98904585184965,13.190899075267037,1.2085010008985717,-4.007414465,12.929660476468486,-0.010922989,7.982030503342932,15.414568444075849,0.57590574234968,7.987545674542966,Low Risk,5
17:19:32,12.995088868726143,15.407080932411581,5.77523331676821,1.9092242934178647,12.741700126416491,0.00778234008104807,5.997843616980294,2.285360871133985,0.8564464933330915,1.576448285323546,Medium Risk,5
17:19:32,48.98573179847623,13.408154690317845,1.39789020963753,-4.280160014,12.752839546741153,-0.013211756,8.003293608312605,6.87137920900904,0.6252740218854234,3.742690966676837,Medium Risk,5
17:19:32,510.9842298799224,14.10470288864905,4.276453313132288,-4.4112167,12.761791325704218,0.010611422901142191,8.998668358173724,4.537132822628115,0.8713608925822858,2.6992439906167545,Medium Risk,5
17:19:33,773.011368356026,15.984509338649948,-5.400379904,-1.993404404,12.254857741232476,0.005517486268517492,7.002208531867116,1.5239730160430267,0.8223080981304477,1.163281137919974,High Risk,5
17:19:33,49.00228552107194,14.907601284154476,3.500595130779856,-4.816350776,12.244825254358531,-0.000173251,8.996631322317265,2.25490122358399,0.8563263970055919,1.543306708755502,Medium Risk,5
17:19:33,1026.01995564448,15.784703901580723,-5.394011502,-2.992853252,12.226220572620274,-0.000320121,7.019142101637204,1.739324656901791,0.8704436312244194,1.2977963837483202,Medium Risk,5
17:19:33,510.98170606611825,15.180494506823965,7.217197480583977,-4.700400547,12.275882989025602,0.0005875054752936876,8.996636266375925,2.90772489148319,1.2260281952941245,2.0534687776853797,Medium Risk,5
17:19:34,49.00312481385414,15.490284936224583,7.208665202185921,-4.814494515,12.8343183865679,0.012044873993506464,8.998957321650163,3.269768895991742,1.2107295282391906,2.252053133783278,Medium Risk,5
17:19:34,1025.991586297151,16.49101445647416,-1.008775296,-2.59566223,12.843011565213082,0.00564412485871423,8.011018470372491,0.7739058336708693,0.4016824154608301,0.581016541779932,High Risk,5
17:19:34,517.0027159745451,16.898712332551955,1.7891806877516017,-2.501553956,12.833807520903955,0.0076096861334715975,8.018847256648108,0.7534523182531712,0.42215792719309325,0.5916380440508275,High Risk,5
17:19:35,259.99587338331963,3.5903407791967985,6.3955403411792,6.011286961924033,13.217299599661391,-0.016591167,2.9958533155893847,0.924025486320377,1.2020728438041903,1.0510730854693737,High Risk,5
17:19:35,2.0004741595151745,3.797293760446714,3.190507360448546,6.1147055884461965,13.231900052415869,-0.011787609,3.0097052197033154,0.7322875162770488,0.9615853777706083,0.8461925647271968,High Risk,5
17:19:35,1026.0097701602358,15.987398324499406,0.012772111667408964,-2.196754918,13.220560545888297,-0.019309498,7.99966985394084,0.8037508135551897,0.3035149450480284,0.5610935795271325,High Risk,5
17:19:35,517.0065480427328,16.68712757408876,2.1110505731188147,-2.208811989,13.220689491579707,-0.0080313,8.001778243796133,0.8760224761715628,0.4331618446426177,0.6353276825414873,High Risk,5
17:19:35,4.979481746548084,3.498401848719389,5.912042075772725,6.000659910208564,13.224477339787361,-0.012835689,2.98524954688226,0.8699648461693706,1.1675264114916846,1.0193529226584115,High Risk,5
17:19:35,30.997625639900853,14.217264341265476,0.9141424518552583,-2.401087899,13.225312899129696,-0.023259539,8.005586654565954,2.6249108968713797,0.31223637177176544,1.4745515227965798,Medium Risk,5
17:19:36,4.983039453236357,2.792220385210147,0.18017291546439249,5.7928656367915,13.332788117537781,-0.027337169,1.9911468429640078,0.5529222608496369,0.791939256144251,0.6716107096130263,High Risk,5
17:19:36,31.008174790658575,14.203119179471036,0.9005084977653199,-2.303582876,13.324994690178775,-0.010176786,7.995228586819292,2.8459384736360938,0.3224716301837649,1.5662398844271277,Medium Risk,5
17:19:36,1025.9940908122937,16.007680207606516,1.0152259430282762,-2.588665584,13.330400659674924,-0.013896852,8.007894165752864,1.0501614995747695,0.39081425055265845,0.7190889709588323,High Risk,5
17:19:36,516.9996345852365,16.205997883772692,3.5075970083308623,-2.102626274,13.33049235314924,-0.002258543,8.98975665169077,1.4371172852682201,0.5615729819622842,0.993855390555325,High Risk,5
17:19:36,270.9978180937294,4.598451613724137,2.7012472376013257,5.682327757187599,13.325668436723378,-0.012110545,2.99955160806054,0.7283794441488353,0.8634027558416006,0.7801000440184909,High Risk,5
17:19:37,31.00500611963903,15.896777531208478,2.2969670318412807,-2.014338846,13.329891094060011,-0.002685272,8.005985901740443,1.1816029140819566,0.41652954996458874,0.8074286443208238,High Risk,5
17:19:37,517.0081606233247,16.09642877617755,4.201049212015684,-2.095767562,13.33135972550195,-0.017309996,9.003046121669282,1.6981041399229042,0.6380101235556267,1.162013290260577,High Risk,5
17:19:37,271.0077892152852,5.384444671242757,1.754376659830116e-05,5.795229024511598,13.324601254513421,0.0030994418228791204,2.0162150555871245,0.7422602408288556,0.7928837245676778,0.7788258736825174,High Risk,5
17:19:37,764.9952845939262,4.4881537814808095,-1.002585099,5.99990835791228,13.330173331255432,-0.026374394,2.00021004436147,0.67146045565599,0.8270545795415337,0.7732691369781842,High Risk,5
17:24:48,788.9918505945291,14.501951251318541,-2.74E-05,2.993477730977939,13.136909870098577,-0.14175794,5.002351879051804,2.1998342375387745,0.41570662331714786,1.319346245706684,Medium Risk,5
17:24:48,259.9871214333513,14.803470628536875,1.6891052286362027,2.781300647382404,13.153211162116637,-0.129150666,5.002220628864273,1.9681926482495937,0.4591772543643021,1.2026618254964385,High Risk,5
17:24:49,788.989175046238,14.49764265510932,0.18962930378725593,2.9761561535547485,13.325753755777267,-0.061310427,4.997139712843626,2.598849992915528,0.4155882535740547,1.4960177302447428,Medium Risk,5
17:24:49,260.00349428085696,14.595503205986326,3.1971489080705164,2.69895743886346,13.337267167094314,-0.051579343,6.0041183685073,3.326374738655316,0.5764034728215804,1.9460021159342826,Medium Risk,5
17:24:50,259.9914870208049,14.097659275494065,2.8948716935556176,2.891658706938856,13.958943666068407,-0.029672303,5.990114021103071,33.91285218768153,0.534814714878299,17.229445594252013,Low Risk,5
17:24:50,29.99416866323586,14.889106926160855,1.3010329646222853,3.109585186479689,13.97784014445184,-0.032625469,4.983441151086734,3.6464958550501985,0.4432315999409141,2.044549382360255,Medium Risk,5
17:24:51,260.0118340257774,14.095752673552965,2.9035251981198704,2.8946708949760764,14.793528510725745,-0.013060499,6.0110520208420475,5.836832636363232,0.5287668147526158,3.1756233947318546,Medium Risk,5
17:24:51,29.999518476644607,14.099652792716808,1.2162206054337439,3.400447378687667,14.82662444016744,-0.008840604,1.9946014395197051,5.132569297946748,0.4663966483930956,2.8071127291462195,Medium Risk,5
17:24:52,766.0058519356552,14.490762436458402,-0.000520408,3.178225829328784,15.571092611165867,-0.016556613,5.006761134276636,2.973991712126236,0.3958786008969442,1.6814752290038784,Medium Risk,5
17:24:52,260.018108062711,14.600905443218341,3.1034673008936386,3.017344940538352,15.577662780957892,-0.008922346,5.990198237799312,4.444300070025291,0.5319873383987569,2.4952967458807014,Medium Risk,5
17:24:53,765.9993093802254,13.799465506008074,-1.00874444,2.9955835162502042,16.106890285042493,0.013706542957887917,5.003801522954511,1.3673720088756496,0.38226275906742124,0.8851468024094912,High Risk,5
17:24:53,259.9907616587373,13.897376269117052,1.2984066225454178,3.6161042228176123,16.112030582043197,0.013976297927745514,2.0033699828189673,1.7219700182930364,0.4819261065448355,1.1086724678330293,High Risk,5
17:24:54,765.9989162450277,13.815901950387046,-1.196452267,3.2109309229855185,16.229500024135497,-0.026744229,4.994796857691804,1.4021805654598851,0.4219320206266734,0.9070439561554651,High Risk,5
17:24:55,765.9905207183984,13.4981747201592,-3.593500498,3.203392816279497,15.697210883561597,0.029065467704807973,4.002636943305765,2.192954454024597,0.6195226080614399,1.3944021689437596,Medium Risk,5
17:24:56,766.0247155349468,14.501514401896257,-4.589641606,2.8015330775243394,15.123469837274099,0.0574380925938537,3.9868751336677026,8.697448836835274,0.6804452311329541,4.680874433668993,Medium Risk,5
17:24:57,765.9999168571268,14.514999556438156,-4.985497462,3.617816700665169,14.545442177055179,0.12737166973130215,0.9878803681693784,135.34311435602987,0.8069007467154866,68.0793743404515,Low Risk,5
17:24:58,765.9962360283428,14.99462794025111,-4.607381183,3.3830721135748143,14.34484345740542,0.14808806092068394,0.9952728740002252,8.63635994139092,0.7613653010712771,4.678196004156169,Medium Risk,5
17:24:59,766.0056766751408,15.017103222787595,-3.60527958,3.2078364630586287,14.691079944463416,0.16825898991426388,4.009860019140539,16.169027189026846,0.6364606625547655,8.391651198983315,Low Risk,5
17:25:00,766.0089011583037,14.996355214100431,-3.184607631,3.2085573646450634,14.706245651990532,0.17474443210174834,4.0003406820697345,15.965404023608375,0.5895186402078407,8.264531818294492,Low Risk,5
17:25:01,766.0057772217136,15.508882982549174,-2.603994081,3.210206566677628,14.595578090364945,0.1823418238922293,4.010158674429235,4.544854568615761,0.5113525875401709,2.522300325542078,Medium Risk,5
17:25:02,765.9958795842063,15.791061487127967,-1.396321229,3.209059743442229,14.619571803349684,0.18907686380482963,5.015987360087014,2.9537654508157,0.47520262252911,1.7024329127756384,Medium Risk,5
17:25:03,766.0002618355558,15.990585161707221,-0.015117117,3.2005208746712728,14.64669553550168,0.12549280205455035,4.996065608406834,2.3922841652103264,0.42159278795243127,1.3955866093441864,Medium Risk,5
17:25:04,765.9946347625794,16.006296291674975,0.01666830907472637,2.802107734759564,14.602970919742148,0.05040701974799646,4.986817121445541,2.007051482475108,0.3568770147924384,1.2055372294448827,High Risk,5
17:25:04,257.00456661108814,15.813727865255608,0.8854989346604839,3.3878346403013815,14.600663641173222,0.040306547396446096,2.0099956662715948,2.9610894481968026,0.4686374646603722,1.7192799211165046,Medium Risk,5
17:25:05,766.004177662642,15.509081073224595,0.0055435793480890375,3.0052654308750806,14.655443860169253,0.0067456470608274754,4.997839295829152,3.5255011618178496,0.39709678844230684,1.9828383071739542,Medium Risk,5
17:25:05,256.9984450055667,15.615409106326274,1.6946889592880119,3.193947607523156,14.642577709544499,0.002638172764685199,4.998338405383306,3.8081210427235215,0.4588755704992812,2.139673463128976,Medium Risk,5
17:25:06,766.0057491089709,15.795506381861866,-0.001779807,3.1941240401038407,14.803909088552752,0.0005326619617412686,4.995324605675846,3.1905888529516804,0.40276176567421434,1.799930345184984,Medium Risk,5
17:25:06,256.99801086711915,15.686899667470449,2.617287272554901,3.093851502532761,14.82025918149658,0.012069421084944357,6.005476471402778,4.507940130292264,0.5315785971918829,2.51286526326735,Medium Risk,5
17:25:07,766.0063807491745,15.992254318816464,0.20267583234785563,3.594291407765034,14.971563278851502,-0.018770287,1.9900076866103062,3.5257280613594855,0.45936660349388936,1.9932696330848607,Medium Risk,5
17:25:07,257.0165085497822,15.897144340586806,3.388995679641669,2.7013284901403245,14.990164997843097,0.0045441349879528576,6.002808842363419,4.7471208491196135,0.5513989276846197,2.6464232383069106,Medium Risk,5
17:25:08,256.99259242019804,15.581824760347992,2.4112019216177156,2.701082209949682,15.233517574283214,-0.009456454,5.007421094132303,9.394509295462921,0.47043256303371617,4.942750342148674,Low Risk,5
17:25:08,36.00458795222548,16.019580231748783,1.588404663217976,3.404675279398425,15.22132205410789,-0.01337929,2.010181451265733,4.777974195043566,0.4878455897120065,2.6348784179378,Medium Risk,5
17:25:09,256.9952394000264,16.40035546128402,3.3042405189481454,2.7058167358166254,15.589259906616757,-0.008572744,5.979834443812466,5.315885846337102,0.5470666401422281,2.9280344761902852,Medium Risk,5
17:25:09,36.00083596047065,16.28252093137307,2.498742851625936,3.1948048763725234,15.580726695540669,0.005823148350381144,5.9826785906435616,5.7825779821721826,0.5312884902788302,3.1453456662998582,Medium Risk,5
17:25:10,256.99417936380917,16.490780754340793,4.1015263899331025,3.077939783821841,15.982205824137386,-0.026001912,5.995100558980826,9.86817961132069,0.6626976408453467,5.251276120532165,Low Risk,5
17:25:10,35.998580182512136,16.710840536315196,3.490287883501007,3.196367567774012,15.962641603403855,0.01673750903189753,5.9983220046197765,6.567062222034967,0.5848751276589141,3.571972556740511,Medium Risk,5
17:25:11,256.98437974680604,16.80299944406434,4.6960569785605015,3.4017168277544148,16.33878521403559,-0.013612835,3.0035650545437345,12.413566087519811,0.7193951522803333,6.544629007678913,Low Risk,5
17:25:11,35.99242664029738,17.206861769566185,4.698749970320846,3.3848945979345575,16.339222867986653,-0.011940394,2.9990125351174757,6.678908261621977,0.7255369475269444,3.7141047320474336,Medium Risk,5
17:25:11,1074.989370162615,17.104459376201635,1.077335504815603,3.500910703092403,16.334600229554983,-0.028827235,2.0040388646642513,4.7986128962829016,0.44697671748874696,2.631574463029237,Medium Risk,5
17:25:12,256.98596270347764,17.294423562959203,5.5095320932904555,3.4028951872482596,16.39723766889798,-0.034555524,3.005109845157766,7.132268142957888,0.7834326264399053,3.9646925463847076,Medium Risk,5
17:25:12,35.99424794787155,17.518583553819337,5.596074620854023,3.490528334329283,16.38662467750309,-0.023113002,3.0243752850323298,5.97281186153888,0.8106969860298675,3.3810399936110334,Medium Risk,5
17:25:12,55.000389573942876,17.00479005916766,1.709807536265439,3.5035542982470376,16.402383490734472,-0.018935543,1.997585869849463,6.423160566690715,0.4805569194318271,3.4547948795782646,Medium Risk,5
17:25:13,1074.9907467493006,17.6186505347214,2.7811884097465374,3.880336330222501,15.87556356768935,0.00910681217889114,3.0026851314281426,2.769583501740118,0.5978889040793492,1.6930032562841721,Medium Risk,5
17:25:13,257.0093685173356,17.602451052990187,6.4838825610527655,3.694316437154716,15.88138338882891,0.009668088344241186,2.993824424524452,4.317314052579402,0.9362708054303981,2.6446974963259673,Medium Risk,5
17:25:13,35.98700215322924,17.59393065932764,4.802729255438518,3.6951692615372163,15.881782993878439,0.00028114589563931185,2.990234177176127,3.516990357704316,0.7500536588632216,2.139009122833389,Medium Risk,5
17:25:13,54.980635647001066,17.619417427737982,2.8093502873665894,3.908297998176986,15.881939876644653,0.010734249366835695,2.9973384404448566,2.7879095522683524,0.6059813729779396,1.7047937915184823,Medium Risk,5
17:25:14,35.975680935631644,17.304631857326704,4.795750668174023,3.8959493506130287,15.563664938405859,0.026476618452353978,3.0234952448118473,3.5713351483850406,0.774161886031376,2.1919845459909624,Medium Risk,5
17:25:15,36.00794236367767,17.398197193546086,6.794442935464297,3.508637680676188,15.792221468896221,0.024207284985258266,3.0046073966066107,4.755801531709979,0.9659539476340075,2.8580598087668365,Medium Risk,5
17:25:41,794.9912061273145,19.79443617231929,-6.792537411,-3.205329346,19.025952792204965,0.00462877275380511,7.0102681320200055,9.756343468878873,0.8670544023459648,5.320923449701712,Low Risk,5
17:25:41,1036.0071858652334,19.799189745186517,-6.989078423,-3.196176814,19.009801051297202,0.01883672729819932,6.9844862194941095,9.966523607692356,0.8771163876750494,5.441800656447563,Low Risk,5
17:25:42,795.0121411434839,19.793712942739425,-6.615184866,-3.211681996,18.829402832135568,-0.027975413,6.99194824699064,7.52842909972206,0.8470098133491115,4.192914867776313,Medium Risk,5
17:25:42,1036.0052494713032,19.805394884974778,-6.587312213,-3.184976932,18.820897654071032,-0.007976216,6.988561357478478,7.523545681647711,0.8536660766383712,4.196423102335185,Medium Risk,5
17:25:43,1036.0142944033234,19.786654908313174,-5.802752644,-2.984426045,18.03620786718605,-0.022144301,6.9969782024970995,3.7397633011738383,0.7664189903428406,2.256211095198119,Medium Risk,5
17:25:45,1035.990422999642,18.9897718580497,-2.821432066,-2.619955686,16.691228575975437,0.01021076374413157,7.019906453266904,1.6633056831753106,0.4596661859809841,1.0705922467177937,High Risk,5
17:25:46,1035.9929286484057,18.993627422690103,-0.00256806,-2.596309391,16.443951438151387,0.028931356036892918,8.001915744350999,1.0080907900596048,0.3245331585919826,0.6551431268113904,High Risk,5
17:25:47,1036.0064163247205,18.491926138175867,-0.018983442,-2.394323765,16.255643125229234,-0.015824719,7.985438537190764,1.0675285720490666,0.3108149952143243,0.679801917437115,High Risk,5
17:25:48,1036.0215036333527,18.202978802098055,-0.021935745,-2.599712289,16.17658491267857,0.010184264668428731,8.027131542917049,1.2760150306511777,0.3373685344037703,0.8009625036928173,High Risk,5
17:25:48,510.0007365941058,17.78331904834901,2.1002949643818845,-2.305660206,16.15763310789457,0.005383432795371203,7.989517519414391,1.8858748426675722,0.3802972472215603,1.1390823159834325,High Risk,5
16:46:20,1038.0131670122878,5.7950917916977485,-0.40834063,-2.196420957,9.865030895117304,0.015341112193408614,8.000146246398112,0.5453238552613611,0.3569339901243713,0.4540559741581124,High Risk,6
16:46:21,1037.9961996499105,6.799677680823261,-2.425496667,-2.586043215,10.656960521684095,0.02002236399711601,7.995142126762194,0.9223281244622459,0.5292266695769483,0.7470707661397461,High Risk,6
16:46:22,1037.9947914770116,7.7849896887069105,-5.612090653,-2.612063211,11.199559095642533,0.03677717537950516,6.990332916103565,1.8252611896960886,0.9079919507862367,1.3655042876820263,Medium Risk,6
16:46:22,1038.0110871056802,7.803802842434845,-6.009495775,-2.600975837,11.199199246240381,0.03897164333464244,6.988832534451333,1.9252394569777818,0.9663562274887704,1.442948358888969,Medium Risk,6
16:46:29,780.9803788542741,14.78957878569728,-5.982169255,-0.408014533,12.118164914277344,0.011856433234847218,3.994252515260582,2.2524480378090277,0.8492131857625974,1.5636605378067077,Medium Risk,6
16:46:30,780.9814702848597,15.200153716835237,-4.010941803,-1.00759732,12.29698476017582,-0.008785483,3.988324701233506,1.434233275254888,0.5830110493803945,0.9970798101519732,High Risk,6
16:46:31,518.989491646327,16.795620985903682,2.080398226951667,-2.485468574,11.812730955724101,0.01574959832516641,8.00435879569514,0.6535581435036137,0.4803125305484672,0.5567538307562613,High Risk,6
16:46:32,518.991074643724,17.19052863060229,3.12208335794515,-2.509994445,11.549053710656542,0.026415621297356813,8.990399167729965,0.7049702053776383,0.5781621597977592,0.6456258346605083,High Risk,6
16:46:32,59.02051000134504,16.505424759178265,1.4916736562933248,-2.708468639,11.544696270508712,0.032531924630605516,7.99395205269346,0.6347351240471427,0.4673828915290742,0.5356564334446133,High Risk,6
16:46:32,314.0041189591681,16.309335814694112,2.4006461730111743,-2.694837063,11.543496348607437,0.005419587114556423,8.0080318202669,0.7507522487631457,0.5282741484348633,0.6481069749603464,High Risk,6
16:46:33,518.9920861348389,16.301957275492395,4.504910880609265,-2.81043444,11.995398793241803,-0.003811387,9.001711385921837,1.2347993373355166,0.7470888826523541,0.9971535575633431,High Risk,6
16:46:33,59.02072184268578,16.215616798110297,2.2059017409395087,-2.796431394,12.009308043773634,0.022263560578192565,7.979741984679872,0.8420057259116198,0.5237459800971088,0.6768334997017061,High Risk,6
16:46:33,313.98702276364236,16.282162408769793,2.8875675879461893,-2.890692284,11.998116998423708,0.028703143438392434,8.993017684051608,0.9733722073015314,0.5905304357892518,0.7817399434547649,High Risk,6
16:46:34,59.00453611007398,16.588702021009926,5.4917733864567815,-2.995719868,12.25096894555237,-0.008486153,8.986595719114014,1.4299364110060575,0.8987431074006789,1.1859694991296212,High Risk,6
16:46:36,1025.004580285128,15.50695217371923,-5.611254011,-2.612537572,12.930060528639364,0.015569067514188873,6.996973991076603,2.4215113828344395,0.8628109579249971,1.635938861597153,Medium Risk,6
16:46:37,1025.000169536478,15.481402021369636,-3.009628885,-2.616981477,13.285843338091484,-0.021599901,6.986888824851656,1.7968962825656718,0.538973379869167,1.15719452831638,High Risk,6
16:46:38,1025.006295989951,15.799460856545215,-0.009661842,-2.995818453,13.410612827729405,-0.002605808,8.007191521466966,1.2590793796646587,0.4081427691195221,0.842741053763645,High Risk,6
16:46:38,521.9917599175855,15.297365943095878,1.3055358496213274,-3.203263146,13.419268551524109,-0.017991594,7.991930197998651,1.8166935768169632,0.47640958980382464,1.1491107888419962,High Risk,6
16:46:39,1025.0159974438452,15.800999678363814,-0.197340229,-3.400376084,13.237368905051325,0.008201108406557541,7.991096980649681,1.3077971841292886,0.48237694870722725,0.8932702842964744,High Risk,6
16:46:39,521.9979804486568,15.50112741282652,1.508175125132849,-3.207507231,13.230096407813198,0.008026257618913814,8.011134168561993,1.5542449557603721,0.4877249087302088,1.0115372007788814,High Risk,6
16:46:40,1025.0117372781317,15.797301684354037,0.19570843886716555,-3.810271846,13.155290354698614,0.004781074016323806,7.987296692279064,1.4593927231309725,0.5346748187854052,0.9934684303885358,High Risk,6
16:46:40,521.9940643270414,15.601241800519054,3.2907227951939757,-3.09410163,13.175781690217235,-0.003345667,8.998494952180684,1.8818378554863893,0.6407578582092567,1.237913639724169,Medium Risk,6
16:46:40,38.020309715035495,14.907058885479993,1.2094465172700137,-3.390939143,13.161257243857472,0.013279035343991894,7.989980884260485,2.0801062360101956,0.494766508543088,1.3087859830678128,Medium Risk,6
16:46:41,521.986760206722,15.00458339218697,3.4982923063968934,-3.201829086,13.198310357935128,-0.000186275,9.00361764882462,2.6453243872506174,0.6421231399005717,1.638128443103448,Medium Risk,6
16:46:41,37.988299805005056,15.40103790900237,2.2921294519204305,-3.194999651,13.220034175084143,0.0029773331950985337,7.999724234551623,1.816725489118621,0.5320287156968448,1.1705872509051465,High Risk,6
16:46:42,1031.0042088805446,14.999368533819348,-6.803026748,-5.421818457,13.322813969853872,-0.002435803,6.993459929626352,5.200205545430044,1.2003233563025282,3.2005852403750685,Medium Risk,6
16:46:42,522.0026225093222,15.406046046102658,5.295135976687039,-3.297698746,13.331898435899127,0.011732010377063371,9.01993608553997,3.0259631216371194,0.8449742522785868,1.9410706520909216,Medium Risk,6
16:46:42,38.00310369721924,15.301489317789905,2.404422713371451,-3.209939586,13.33506296970538,-0.023065662,8.011426355959083,2.028075471636552,0.5495886477768102,1.306790519123863,Medium Risk,6
16:46:43,1031.0023361775698,15.98948717983005,-4.404902016,-5.608519138,13.579171648219875,-0.011509159,6.992673772795016,2.937735323582768,0.9799048126394484,1.9517876233626057,Medium Risk,6
16:46:43,522.0088337727107,15.191280764780489,7.011316798661234,-3.592537334,13.58614830401994,-0.014172248,9.016460933607641,4.868946814054695,1.057250043195458,2.957751165935983,Medium Risk,6
16:46:43,37.98184600618709,15.217616978329913,3.9036206296913494,-3.328072503,13.580813960299166,-0.017547897,8.994177063977126,3.13835106099718,0.6854015478996127,1.9248770067081231,Medium Risk,6
16:46:44,1031.0140410142665,16.180612679868627,-1.812695211,-5.787014615,13.41200785759106,-0.004275281,7.984284702059778,2.1668235296428753,0.8368230665027567,1.4900065872748023,Medium Risk,6
16:46:44,38.0020784289173,15.10411017058007,5.299243339351421,-3.316961982,13.418870859642007,-0.002639352,8.998885565092653,3.7025283256950705,0.8592766866741975,2.2816581629109183,Medium Risk,6
16:46:45,1031.002633985114,16.501814013970794,-0.007596059,-5.805148851,12.99239566553028,0.009375257630115522,7.989769763450496,1.6734940962017004,0.8179939741146603,1.2271773942860242,Medium Risk,6
16:46:45,37.996984741097414,14.819097944936793,6.692790997208673,-3.512053109,13.01903481507775,-0.015240015,9.00529470258541,4.208001575106642,1.0447782598159057,2.618464930399218,Medium Risk,6
16:46:45,532.9963156159909,19.707107098285235,1.1929419358104028,-5.722342417,12.989366574572102,0.006188244552124299,8.002099461521974,0.8671535640721176,0.8050273846409272,0.8161716423328733,High Risk,6
16:46:46,533.0030939035128,19.193670881962735,3.6875893619899576,-5.693694705,13.03028736470274,-0.00079779,9.008213347751392,1.101725978230763,0.9523919730395972,1.0087350555112042,High Risk,6
16:46:46,26.01115347746695,15.002813864294748,1.8003915577600815,-5.715123345,13.028903530009673,-0.013097163,8.005341663013585,3.0181371368055423,0.8376921704847657,1.9134516561117167,Medium Risk,6
16:46:47,1026.9980571884462,16.806996541185548,-6.614614707,-5.795467532,13.186811721930985,0.010178564628505348,7.010577659532225,2.443039088945066,1.2076344249173325,1.8211184562914395,Medium Risk,6
16:46:47,532.9960241925723,17.79643480219506,5.706471581004401,-5.831547376,13.19343154026501,-0.011295711,9.003947281982203,1.766703264710706,1.1248364723035085,1.453566259325202,Medium Risk,6
16:46:47,26.007429389474748,15.004348721599442,2.3969473391123337,-5.790818546,13.20042790495979,-0.004875423,7.9946792243362035,3.463642498943406,0.8691705966167824,2.1771913617961935,Medium Risk,6
16:46:48,1026.9969412904122,16.801961301765623,-3.000315969,-5.593269127,13.313992342686193,-0.004763186,7.005500801474005,1.836652401171963,0.8460462032989298,1.3523145702974289,Medium Risk,6
16:46:48,25.983760269757955,15.800449939620187,4.61083666713194,-5.799195769,13.33647236803108,-0.000156739,8.99628791443416,3.021829022139642,1.01988699037299,2.0164650323858124,Medium Risk,6
